epochs 39 | Steps 780 | total loss : 507985.625
epochs 39 | Steps 800 | total loss : 520827.875
epochs 39 | Steps 820 | total loss : 533610.875
epochs 39 | Steps 840 | total loss : 546355.9375
epochs 39 | Steps 860 | total loss : 559185.3125
epochs 39 | Steps 880 | total loss : 571822.875
epochs 39 | Steps 900 | total loss : 584405.4375
HBox(children=(IntProgress(value=0, max=533), HTML(value='')))
epochs 39 | Steps 920 | total loss : 596583.5
epochs 39 | Steps 940 | total loss : 609057.625
epochs 39 | Steps 960 | total loss : 621658.625
epochs 39 | Steps 980 | total loss : 634267.1875
epochs 39 | Steps 1000 | total loss : 646779.0
epochs 39 | Steps 1020 | total loss : 659352.1875
epochs 39 | Steps 1040 | total loss : 671978.3125
epochs 39 | Steps 1060 | total loss : 684578.8125
epochs 39 | Steps 1080 | total loss : 697052.3125
epochs 39 | Steps 1100 | total loss : 709739.25
epochs 39 | Steps 1120 | total loss : 722338.9375
epochs 39 | Steps 1140 | total loss : 734701.125
epochs 39 | Steps 1160 | total loss : 747097.0
epochs 39 | Steps 1180 | total loss : 759656.75
epochs 39 | Steps 1200 | total loss : 772150.9375
epochs 39 | Steps 1220 | total loss : 784349.625
epochs 39 | Steps 1240 | total loss : 796714.875
epochs 39 | Steps 1260 | total loss : 809087.0
epochs 39 | Steps 1280 | total loss : 821736.625
epochs 39 | Steps 1300 | total loss : 834266.0
epochs 39 | Steps 1320 | total loss : 846726.5
epochs 39 | Steps 1340 | total loss : 859300.0625
epochs 39 | Steps 1360 | total loss : 872028.8125
epochs 39 | Steps 1380 | total loss : 884276.25
epochs 39 | Steps 1400 | total loss : 896704.5
epochs 39 | Steps 1420 | total loss : 909173.1875
epochs 39 | Steps 1440 | total loss : 921783.625
HBox(children=(IntProgress(value=0, max=332), HTML(value='')))
epochs 39 | Steps 1460 | total loss : 933810.375
epochs 39 | Steps 1480 | total loss : 946242.125
epochs 39 | Steps 1500 | total loss : 958959.6875
epochs 39 | Steps 1520 | total loss : 971671.4375
epochs 39 | Steps 1540 | total loss : 984488.1875
epochs 39 | Steps 1560 | total loss : 997326.375
epochs 39 | Steps 1580 | total loss : 1009966.5625
epochs 39 | Steps 1600 | total loss : 1022629.5625
epochs 39 | Steps 1620 | total loss : 1035541.75
epochs 39 | Steps 1640 | total loss : 1048395.125
epochs 39 | Steps 1660 | total loss : 1061207.25
epochs 39 | Steps 1680 | total loss : 1073906.25
epochs 39 | Steps 1700 | total loss : 1086616.875
epochs 39 | Steps 1720 | total loss : 1099641.125
epochs 39 | Steps 1740 | total loss : 1112420.875
epochs 39 | Steps 1760 | total loss : 1125258.125
epochs 39 | Steps 1780 | total loss : 1138120.125
HBox(children=(IntProgress(value=0, max=394), HTML(value='')))
epochs 39 | Steps 1800 | total loss : 1150286.25
epochs 39 | Steps 1820 | total loss : 1163207.0
epochs 39 | Steps 1840 | total loss : 1176296.375
epochs 39 | Steps 1860 | total loss : 1189187.75
epochs 39 | Steps 1880 | total loss : 1202052.125
epochs 39 | Steps 1900 | total loss : 1215073.875
epochs 39 | Steps 1920 | total loss : 1227899.625
epochs 39 | Steps 1940 | total loss : 1240711.125
epochs 39 | Steps 1960 | total loss : 1253713.5
epochs 39 | Steps 1980 | total loss : 1266386.0
epochs 39 | Steps 2000 | total loss : 1279172.125
epochs 39 | Steps 2020 | total loss : 1291998.625
epochs 39 | Steps 2040 | total loss : 1304886.125
epochs 39 | Steps 2060 | total loss : 1317682.5
epochs 39 | Steps 2080 | total loss : 1330514.0
epochs 39 | Steps 2100 | total loss : 1343569.125
epochs 39 | Steps 2120 | total loss : 1356321.0
epochs 39 | Steps 2140 | total loss : 1369362.75
epochs 39 | Steps 2160 | total loss : 1382359.5
HBox(children=(IntProgress(value=0, max=410), HTML(value='')))
epochs 39 | Steps 2180 | total loss : 1394717.625
epochs 39 | Steps 2200 | total loss : 1407514.5
epochs 39 | Steps 2220 | total loss : 1420143.625
epochs 39 | Steps 2240 | total loss : 1432723.25
epochs 39 | Steps 2260 | total loss : 1445636.5
epochs 39 | Steps 2280 | total loss : 1458399.75
epochs 39 | Steps 2300 | total loss : 1470996.125
epochs 39 | Steps 2320 | total loss : 1483574.75
epochs 39 | Steps 2340 | total loss : 1496198.625
epochs 39 | Steps 2360 | total loss : 1508783.625
epochs 39 | Steps 2380 | total loss : 1521518.125
epochs 39 | Steps 2400 | total loss : 1534364.875
epochs 39 | Steps 2420 | total loss : 1547079.375
epochs 39 | Steps 2440 | total loss : 1559728.375
epochs 39 | Steps 2460 | total loss : 1572422.625
epochs 39 | Steps 2480 | total loss : 1585147.375
epochs 39 | Steps 2500 | total loss : 1597746.5
epochs 39 | Steps 2520 | total loss : 1610326.875
epochs 39 | Steps 2540 | total loss : 1623026.0
epochs 39 | Steps 2560 | total loss : 1635789.875
epochs 39 | Steps 2580 | total loss : 1648440.375
HBox(children=(IntProgress(value=0, max=126), HTML(value='')))
epochs 39 | Steps 2600 | total loss : 1659993.875
epochs 39 | Steps 2620 | total loss : 1671593.25
epochs 39 | Steps 2640 | total loss : 1683210.375
epochs 39 | Steps 2660 | total loss : 1694911.25
epochs 39 | Steps 2680 | total loss : 1706400.0
epochs 39 | Steps 2700 | total loss : 1717843.625

HBox(children=(IntProgress(value=0, description='MUSIC', max=7, style=ProgressStyle(description_width='initial')), HTML(value='')))
HBox(children=(IntProgress(value=0, max=558), HTML(value='')))
epochs 40 | Steps 20 | total loss : 12411.21484375
epochs 40 | Steps 40 | total loss : 24802.0078125
epochs 40 | Steps 60 | total loss : 37362.21484375
epochs 40 | Steps 80 | total loss : 49849.41015625
epochs 40 | Steps 100 | total loss : 62331.7421875
epochs 40 | Steps 120 | total loss : 74807.1015625
epochs 40 | Steps 140 | total loss : 87080.625
epochs 40 | Steps 160 | total loss : 99566.640625
epochs 40 | Steps 180 | total loss : 111832.8046875
epochs 40 | Steps 200 | total loss : 124367.8125
epochs 40 | Steps 220 | total loss : 137030.96875
epochs 40 | Steps 240 | total loss : 149143.296875
epochs 40 | Steps 260 | total loss : 161543.46875
epochs 40 | Steps 280 | total loss : 173853.265625
epochs 40 | Steps 300 | total loss : 186173.5625
epochs 40 | Steps 320 | total loss : 198557.75
epochs 40 | Steps 340 | total loss : 210899.734375
epochs 40 | Steps 360 | total loss : 223327.484375
epochs 40 | Steps 380 | total loss : 235559.171875
epochs 40 | Steps 400 | total loss : 247921.203125
epochs 40 | Steps 420 | total loss : 260427.265625
epochs 40 | Steps 440 | total loss : 272999.5625
epochs 40 | Steps 460 | total loss : 285270.625
epochs 40 | Steps 480 | total loss : 297821.78125
epochs 40 | Steps 500 | total loss : 310099.0
epochs 40 | Steps 520 | total loss : 322309.375
epochs 40 | Steps 540 | total loss : 334650.9375
HBox(children=(IntProgress(value=0, max=480), HTML(value='')))
epochs 40 | Steps 560 | total loss : 346584.125
epochs 40 | Steps 580 | total loss : 359912.03125
epochs 40 | Steps 600 | total loss : 373169.75
epochs 40 | Steps 620 | total loss : 386382.78125
epochs 40 | Steps 640 | total loss : 399699.625
epochs 40 | Steps 660 | total loss : 413137.65625
epochs 40 | Steps 680 | total loss : 426219.4375
epochs 40 | Steps 700 | total loss : 439621.625
epochs 40 | Steps 720 | total loss : 453074.40625
epochs 40 | Steps 740 | total loss : 466217.15625
epochs 40 | Steps 760 | total loss : 479542.84375
epochs 40 | Steps 780 | total loss : 492969.875
epochs 40 | Steps 800 | total loss : 506294.90625
epochs 40 | Steps 820 | total loss : 519757.09375
epochs 40 | Steps 840 | total loss : 533062.0625
epochs 40 | Steps 860 | total loss : 546199.0625
epochs 40 | Steps 880 | total loss : 559616.0625
epochs 40 | Steps 900 | total loss : 572933.0
epochs 40 | Steps 920 | total loss : 586158.0
epochs 40 | Steps 940 | total loss : 599628.125
epochs 40 | Steps 960 | total loss : 613144.5
epochs 40 | Steps 980 | total loss : 626649.8125
epochs 40 | Steps 1000 | total loss : 639792.75
epochs 40 | Steps 1020 | total loss : 652805.375
HBox(children=(IntProgress(value=0, max=451), HTML(value='')))
epochs 40 | Steps 1040 | total loss : 665643.6875
epochs 40 | Steps 1060 | total loss : 678288.4375
epochs 40 | Steps 1080 | total loss : 691139.625
epochs 40 | Steps 1100 | total loss : 703694.0625
epochs 40 | Steps 1120 | total loss : 716378.5
epochs 40 | Steps 1140 | total loss : 729168.125
epochs 40 | Steps 1160 | total loss : 741878.5
epochs 40 | Steps 1180 | total loss : 754653.8125
epochs 40 | Steps 1200 | total loss : 767345.375
epochs 40 | Steps 1220 | total loss : 779892.375
epochs 40 | Steps 1240 | total loss : 792515.6875
epochs 40 | Steps 1260 | total loss : 805191.3125
epochs 40 | Steps 1280 | total loss : 817937.125
epochs 40 | Steps 1300 | total loss : 830736.4375
epochs 40 | Steps 1320 | total loss : 843730.25
epochs 40 | Steps 1340 | total loss : 856539.25
epochs 40 | Steps 1360 | total loss : 869369.6875
epochs 40 | Steps 1380 | total loss : 882140.3125
epochs 40 | Steps 1400 | total loss : 894967.9375
epochs 40 | Steps 1420 | total loss : 907821.75
epochs 40 | Steps 1440 | total loss : 920428.125
epochs 40 | Steps 1460 | total loss : 933452.625
epochs 40 | Steps 1480 | total loss : 946203.375
HBox(children=(IntProgress(value=0, max=318), HTML(value='')))
epochs 40 | Steps 1500 | total loss : 958252.375
epochs 40 | Steps 1520 | total loss : 971019.25
epochs 40 | Steps 1540 | total loss : 983643.3125
epochs 40 | Steps 1560 | total loss : 995986.6875
epochs 40 | Steps 1580 | total loss : 1008817.875
epochs 40 | Steps 1600 | total loss : 1021296.75
epochs 40 | Steps 1620 | total loss : 1033618.9375
epochs 40 | Steps 1640 | total loss : 1045990.9375
epochs 40 | Steps 1660 | total loss : 1058539.875
epochs 40 | Steps 1680 | total loss : 1070971.375
epochs 40 | Steps 1700 | total loss : 1083451.25
epochs 40 | Steps 1720 | total loss : 1096075.875
epochs 40 | Steps 1740 | total loss : 1108783.25
epochs 40 | Steps 1760 | total loss : 1121454.375
epochs 40 | Steps 1780 | total loss : 1134179.75
epochs 40 | Steps 1800 | total loss : 1146940.375
HBox(children=(IntProgress(value=0, max=414), HTML(value='')))
epochs 40 | Steps 1820 | total loss : 1158955.625
epochs 40 | Steps 1840 | total loss : 1171998.75
epochs 40 | Steps 1860 | total loss : 1184823.5
epochs 40 | Steps 1880 | total loss : 1197526.125
epochs 40 | Steps 1900 | total loss : 1210576.25
epochs 40 | Steps 1920 | total loss : 1223224.875
epochs 40 | Steps 1940 | total loss : 1236288.0
epochs 40 | Steps 1960 | total loss : 1249200.375
epochs 40 | Steps 1980 | total loss : 1262055.25
epochs 40 | Steps 2000 | total loss : 1275085.625
epochs 40 | Steps 2020 | total loss : 1288043.25
epochs 40 | Steps 2040 | total loss : 1300883.75
epochs 40 | Steps 2060 | total loss : 1313760.0
epochs 40 | Steps 2080 | total loss : 1326794.875
epochs 40 | Steps 2100 | total loss : 1339995.375
epochs 40 | Steps 2120 | total loss : 1352691.875
epochs 40 | Steps 2140 | total loss : 1365439.375
epochs 40 | Steps 2160 | total loss : 1378468.0
epochs 40 | Steps 2180 | total loss : 1391293.125
epochs 40 | Steps 2200 | total loss : 1404211.25
epochs 40 | Steps 2220 | total loss : 1417016.625
HBox(children=(IntProgress(value=0, max=403), HTML(value='')))
epochs 40 | Steps 2240 | total loss : 1428564.875
epochs 40 | Steps 2260 | total loss : 1440856.0
epochs 40 | Steps 2280 | total loss : 1452905.75
epochs 40 | Steps 2300 | total loss : 1465091.375
epochs 40 | Steps 2320 | total loss : 1477721.875
epochs 40 | Steps 2340 | total loss : 1489693.0
epochs 40 | Steps 2360 | total loss : 1501803.25
epochs 40 | Steps 2380 | total loss : 1514165.125
epochs 40 | Steps 2400 | total loss : 1526184.75
epochs 40 | Steps 2420 | total loss : 1538412.125
epochs 40 | Steps 2440 | total loss : 1550692.75
epochs 40 | Steps 2460 | total loss : 1563002.875
epochs 40 | Steps 2480 | total loss : 1575426.625
epochs 40 | Steps 2500 | total loss : 1587923.125
epochs 40 | Steps 2520 | total loss : 1600250.375
epochs 40 | Steps 2540 | total loss : 1612535.625
epochs 40 | Steps 2560 | total loss : 1624766.0
epochs 40 | Steps 2580 | total loss : 1637058.125
epochs 40 | Steps 2600 | total loss : 1649173.125
epochs 40 | Steps 2620 | total loss : 1661135.875
HBox(children=(IntProgress(value=0, max=89), HTML(value='')))
epochs 40 | Steps 2640 | total loss : 1674062.0
epochs 40 | Steps 2660 | total loss : 1687822.375
epochs 40 | Steps 2680 | total loss : 1701365.75
epochs 40 | Steps 2700 | total loss : 1715123.375

HBox(children=(IntProgress(value=0, description='MUSIC', max=7, style=ProgressStyle(description_width='initial')), HTML(value='')))
HBox(children=(IntProgress(value=0, max=426), HTML(value='')))
epochs 41 | Steps 20 | total loss : 12726.6669921875
epochs 41 | Steps 40 | total loss : 25547.8984375
epochs 41 | Steps 60 | total loss : 38030.57421875
epochs 41 | Steps 80 | total loss : 50793.359375
epochs 41 | Steps 100 | total loss : 63481.140625
epochs 41 | Steps 120 | total loss : 76123.0625
epochs 41 | Steps 140 | total loss : 88677.9140625
epochs 41 | Steps 160 | total loss : 101414.390625
epochs 41 | Steps 180 | total loss : 114088.640625
epochs 41 | Steps 200 | total loss : 126524.84375
epochs 41 | Steps 220 | total loss : 139149.5
epochs 41 | Steps 240 | total loss : 151814.515625
epochs 41 | Steps 260 | total loss : 164323.046875
epochs 41 | Steps 280 | total loss : 177142.828125
epochs 41 | Steps 300 | total loss : 189716.46875
epochs 41 | Steps 320 | total loss : 202371.96875
epochs 41 | Steps 340 | total loss : 214970.609375
epochs 41 | Steps 360 | total loss : 227636.828125
epochs 41 | Steps 380 | total loss : 240333.046875
epochs 41 | Steps 400 | total loss : 252940.171875
epochs 41 | Steps 420 | total loss : 265379.03125
HBox(children=(IntProgress(value=0, max=443), HTML(value='')))
epochs 41 | Steps 440 | total loss : 277651.6875
epochs 41 | Steps 460 | total loss : 290628.1875
epochs 41 | Steps 480 | total loss : 303405.34375
epochs 41 | Steps 500 | total loss : 316121.5625
epochs 41 | Steps 520 | total loss : 328971.59375
epochs 41 | Steps 540 | total loss : 342126.125
epochs 41 | Steps 560 | total loss : 354672.8125
epochs 41 | Steps 580 | total loss : 367440.5625
epochs 41 | Steps 600 | total loss : 380013.8125
epochs 41 | Steps 620 | total loss : 392538.0625
epochs 41 | Steps 640 | total loss : 405472.0
epochs 41 | Steps 660 | total loss : 418174.1875
epochs 41 | Steps 680 | total loss : 430945.78125
epochs 41 | Steps 700 | total loss : 443755.59375
epochs 41 | Steps 720 | total loss : 456343.09375
epochs 41 | Steps 740 | total loss : 469163.0625
epochs 41 | Steps 760 | total loss : 482180.15625
epochs 41 | Steps 780 | total loss : 495144.03125
epochs 41 | Steps 800 | total loss : 507960.21875
epochs 41 | Steps 820 | total loss : 520678.0
epochs 41 | Steps 840 | total loss : 533279.0625
epochs 41 | Steps 860 | total loss : 546269.9375
HBox(children=(IntProgress(value=0, max=430), HTML(value='')))
epochs 41 | Steps 880 | total loss : 558472.3125
epochs 41 | Steps 900 | total loss : 571168.9375
epochs 41 | Steps 920 | total loss : 583917.0
epochs 41 | Steps 940 | total loss : 596684.125
epochs 41 | Steps 960 | total loss : 609741.3125
epochs 41 | Steps 980 | total loss : 622292.375
epochs 41 | Steps 1000 | total loss : 635195.625
epochs 41 | Steps 1020 | total loss : 648156.125
epochs 41 | Steps 1040 | total loss : 660699.9375
epochs 41 | Steps 1060 | total loss : 673373.75
epochs 41 | Steps 1080 | total loss : 686440.5
epochs 41 | Steps 1100 | total loss : 699044.75
epochs 41 | Steps 1120 | total loss : 711777.75
epochs 41 | Steps 1140 | total loss : 724642.375
epochs 41 | Steps 1160 | total loss : 737377.625
epochs 41 | Steps 1180 | total loss : 750088.0
epochs 41 | Steps 1200 | total loss : 763006.0
epochs 41 | Steps 1220 | total loss : 775827.8125
epochs 41 | Steps 1240 | total loss : 789016.0625
epochs 41 | Steps 1260 | total loss : 801638.3125
epochs 41 | Steps 1280 | total loss : 814322.4375
HBox(children=(IntProgress(value=0, max=454), HTML(value='')))
epochs 41 | Steps 1300 | total loss : 826498.1875
epochs 41 | Steps 1320 | total loss : 839706.1875
epochs 41 | Steps 1340 | total loss : 853032.25
epochs 41 | Steps 1360 | total loss : 866398.9375
epochs 41 | Steps 1380 | total loss : 879911.0
epochs 41 | Steps 1400 | total loss : 893297.5625
epochs 41 | Steps 1420 | total loss : 906303.3125
epochs 41 | Steps 1440 | total loss : 919601.5
epochs 41 | Steps 1460 | total loss : 932849.8125
epochs 41 | Steps 1480 | total loss : 946064.5
epochs 41 | Steps 1500 | total loss : 959220.875
epochs 41 | Steps 1520 | total loss : 972720.875
epochs 41 | Steps 1540 | total loss : 985853.4375
epochs 41 | Steps 1560 | total loss : 999120.9375
epochs 41 | Steps 1580 | total loss : 1012451.75
epochs 41 | Steps 1600 | total loss : 1026150.5
epochs 41 | Steps 1620 | total loss : 1039430.625
epochs 41 | Steps 1640 | total loss : 1052845.25
epochs 41 | Steps 1660 | total loss : 1066090.875
epochs 41 | Steps 1680 | total loss : 1079624.125
epochs 41 | Steps 1700 | total loss : 1092913.125
epochs 41 | Steps 1720 | total loss : 1106084.5
epochs 41 | Steps 1740 | total loss : 1119410.125
HBox(children=(IntProgress(value=0, max=305), HTML(value='')))
epochs 41 | Steps 1760 | total loss : 1131722.625
epochs 41 | Steps 1780 | total loss : 1143832.875
epochs 41 | Steps 1800 | total loss : 1156185.625
epochs 41 | Steps 1820 | total loss : 1168665.125
epochs 41 | Steps 1840 | total loss : 1180620.375
epochs 41 | Steps 1860 | total loss : 1192819.25
epochs 41 | Steps 1880 | total loss : 1204923.375
epochs 41 | Steps 1900 | total loss : 1216939.875
epochs 41 | Steps 1920 | total loss : 1229046.375
epochs 41 | Steps 1940 | total loss : 1241198.25
epochs 41 | Steps 1960 | total loss : 1253300.625
epochs 41 | Steps 1980 | total loss : 1265201.125
epochs 41 | Steps 2000 | total loss : 1277139.5
epochs 41 | Steps 2020 | total loss : 1289236.75
epochs 41 | Steps 2040 | total loss : 1301096.375
HBox(children=(IntProgress(value=0, max=503), HTML(value='')))
epochs 41 | Steps 2060 | total loss : 1312612.5
epochs 41 | Steps 2080 | total loss : 1325371.5
epochs 41 | Steps 2100 | total loss : 1337955.5
epochs 41 | Steps 2120 | total loss : 1350723.375
epochs 41 | Steps 2140 | total loss : 1363468.125
epochs 41 | Steps 2160 | total loss : 1376172.125
epochs 41 | Steps 2180 | total loss : 1388750.75
epochs 41 | Steps 2200 | total loss : 1401374.375
epochs 41 | Steps 2220 | total loss : 1414272.625
epochs 41 | Steps 2240 | total loss : 1426953.375
epochs 41 | Steps 2260 | total loss : 1440096.25
epochs 41 | Steps 2280 | total loss : 1453232.625
epochs 41 | Steps 2300 | total loss : 1466060.25
epochs 41 | Steps 2320 | total loss : 1478831.5
epochs 41 | Steps 2340 | total loss : 1491514.25
epochs 41 | Steps 2360 | total loss : 1504335.75
epochs 41 | Steps 2380 | total loss : 1516853.25
epochs 41 | Steps 2400 | total loss : 1529608.5
epochs 41 | Steps 2420 | total loss : 1542588.75
epochs 41 | Steps 2440 | total loss : 1555211.875
epochs 41 | Steps 2460 | total loss : 1568460.875
epochs 41 | Steps 2480 | total loss : 1581377.125
epochs 41 | Steps 2500 | total loss : 1594199.5
epochs 41 | Steps 2520 | total loss : 1606654.5
epochs 41 | Steps 2540 | total loss : 1619077.75
epochs 41 | Steps 2560 | total loss : 1631716.25
HBox(children=(IntProgress(value=0, max=151), HTML(value='')))
epochs 41 | Steps 2580 | total loss : 1643178.375
epochs 41 | Steps 2600 | total loss : 1655102.625
epochs 41 | Steps 2620 | total loss : 1666978.25
epochs 41 | Steps 2640 | total loss : 1678667.625
epochs 41 | Steps 2660 | total loss : 1690490.75
epochs 41 | Steps 2680 | total loss : 1702534.0
epochs 41 | Steps 2700 | total loss : 1714434.125

HBox(children=(IntProgress(value=0, description='MUSIC', max=7, style=ProgressStyle(description_width='initial')), HTML(value='')))
HBox(children=(IntProgress(value=0, max=459), HTML(value='')))
epochs 42 | Steps 20 | total loss : 13307.9091796875
epochs 42 | Steps 40 | total loss : 26552.03515625
epochs 42 | Steps 60 | total loss : 39964.421875
epochs 42 | Steps 80 | total loss : 53180.32421875
epochs 42 | Steps 100 | total loss : 66571.15625
epochs 42 | Steps 120 | total loss : 79671.34375
epochs 42 | Steps 140 | total loss : 92824.4609375
epochs 42 | Steps 160 | total loss : 106087.765625
epochs 42 | Steps 180 | total loss : 119455.8046875
epochs 42 | Steps 200 | total loss : 132803.609375
epochs 42 | Steps 220 | total loss : 145838.421875
epochs 42 | Steps 240 | total loss : 159046.609375
epochs 42 | Steps 260 | total loss : 172113.578125
epochs 42 | Steps 280 | total loss : 185262.15625
epochs 42 | Steps 300 | total loss : 198520.3125
epochs 42 | Steps 320 | total loss : 211890.234375
epochs 42 | Steps 340 | total loss : 224936.828125
epochs 42 | Steps 360 | total loss : 238189.953125
epochs 42 | Steps 380 | total loss : 251570.984375
epochs 42 | Steps 400 | total loss : 264838.3125
epochs 42 | Steps 420 | total loss : 278048.15625
epochs 42 | Steps 440 | total loss : 291154.6875
HBox(children=(IntProgress(value=0, max=432), HTML(value='')))
epochs 42 | Steps 460 | total loss : 303634.34375
epochs 42 | Steps 480 | total loss : 315835.8125
epochs 42 | Steps 500 | total loss : 327839.59375
epochs 42 | Steps 520 | total loss : 339845.15625
epochs 42 | Steps 540 | total loss : 352167.84375
epochs 42 | Steps 560 | total loss : 364490.78125
epochs 42 | Steps 580 | total loss : 376365.5
epochs 42 | Steps 600 | total loss : 388517.25
epochs 42 | Steps 620 | total loss : 400487.53125
epochs 42 | Steps 640 | total loss : 412590.1875
epochs 42 | Steps 660 | total loss : 424691.0
epochs 42 | Steps 680 | total loss : 436761.5
epochs 42 | Steps 700 | total loss : 448854.8125
epochs 42 | Steps 720 | total loss : 460964.84375
epochs 42 | Steps 740 | total loss : 473234.53125
epochs 42 | Steps 760 | total loss : 485749.1875
epochs 42 | Steps 780 | total loss : 497960.125
epochs 42 | Steps 800 | total loss : 510109.0625
epochs 42 | Steps 820 | total loss : 522473.46875
epochs 42 | Steps 840 | total loss : 534699.625
epochs 42 | Steps 860 | total loss : 546882.8125
epochs 42 | Steps 880 | total loss : 559229.625
HBox(children=(IntProgress(value=0, max=406), HTML(value='')))
epochs 42 | Steps 900 | total loss : 571050.75
epochs 42 | Steps 920 | total loss : 584050.375
epochs 42 | Steps 940 | total loss : 596800.25
epochs 42 | Steps 960 | total loss : 609767.1875
epochs 42 | Steps 980 | total loss : 622503.75
epochs 42 | Steps 1000 | total loss : 635220.9375
epochs 42 | Steps 1020 | total loss : 648018.5625
epochs 42 | Steps 1040 | total loss : 660804.8125
epochs 42 | Steps 1060 | total loss : 673799.0
epochs 42 | Steps 1080 | total loss : 686814.1875
epochs 42 | Steps 1100 | total loss : 699877.8125
epochs 42 | Steps 1120 | total loss : 712811.1875
epochs 42 | Steps 1140 | total loss : 725723.875
epochs 42 | Steps 1160 | total loss : 738559.1875
epochs 42 | Steps 1180 | total loss : 751473.5625
epochs 42 | Steps 1200 | total loss : 764127.0
epochs 42 | Steps 1220 | total loss : 776790.4375
epochs 42 | Steps 1240 | total loss : 789452.75
epochs 42 | Steps 1260 | total loss : 802482.5625
epochs 42 | Steps 1280 | total loss : 815389.875
HBox(children=(IntProgress(value=0, max=419), HTML(value='')))
epochs 42 | Steps 1300 | total loss : 827704.625
epochs 42 | Steps 1320 | total loss : 840760.4375
epochs 42 | Steps 1340 | total loss : 853863.3125
epochs 42 | Steps 1360 | total loss : 866854.5625
epochs 42 | Steps 1380 | total loss : 879715.0
epochs 42 | Steps 1400 | total loss : 892813.6875
epochs 42 | Steps 1420 | total loss : 906044.1875
epochs 42 | Steps 1440 | total loss : 919089.8125
epochs 42 | Steps 1460 | total loss : 932139.0625
epochs 42 | Steps 1480 | total loss : 945347.75
epochs 42 | Steps 1500 | total loss : 958336.8125
epochs 42 | Steps 1520 | total loss : 971171.75
epochs 42 | Steps 1540 | total loss : 984173.9375
epochs 42 | Steps 1560 | total loss : 997126.3125
epochs 42 | Steps 1580 | total loss : 1010204.375
epochs 42 | Steps 1600 | total loss : 1023276.25
epochs 42 | Steps 1620 | total loss : 1036118.3125
epochs 42 | Steps 1640 | total loss : 1049193.25
epochs 42 | Steps 1660 | total loss : 1062264.5
epochs 42 | Steps 1680 | total loss : 1075004.75
epochs 42 | Steps 1700 | total loss : 1087966.0
HBox(children=(IntProgress(value=0, max=534), HTML(value='')))
epochs 42 | Steps 1720 | total loss : 1100392.5
epochs 42 | Steps 1740 | total loss : 1112852.625
epochs 42 | Steps 1760 | total loss : 1125501.125
epochs 42 | Steps 1780 | total loss : 1138263.5
epochs 42 | Steps 1800 | total loss : 1150614.125
epochs 42 | Steps 1820 | total loss : 1163079.25
epochs 42 | Steps 1840 | total loss : 1175705.5
epochs 42 | Steps 1860 | total loss : 1188217.25
epochs 42 | Steps 1880 | total loss : 1200472.875
epochs 42 | Steps 1900 | total loss : 1212639.375
epochs 42 | Steps 1920 | total loss : 1225001.0
epochs 42 | Steps 1940 | total loss : 1237480.375
epochs 42 | Steps 1960 | total loss : 1249909.5
epochs 42 | Steps 1980 | total loss : 1262446.625
epochs 42 | Steps 2000 | total loss : 1275015.5
epochs 42 | Steps 2020 | total loss : 1287376.25
epochs 42 | Steps 2040 | total loss : 1300077.375
epochs 42 | Steps 2060 | total loss : 1312520.375
epochs 42 | Steps 2080 | total loss : 1324780.25
epochs 42 | Steps 2100 | total loss : 1337317.125
epochs 42 | Steps 2120 | total loss : 1349800.125
epochs 42 | Steps 2140 | total loss : 1362226.25
epochs 42 | Steps 2160 | total loss : 1374995.875
epochs 42 | Steps 2180 | total loss : 1387521.875
epochs 42 | Steps 2200 | total loss : 1399971.25
epochs 42 | Steps 2220 | total loss : 1412459.0
epochs 42 | Steps 2240 | total loss : 1424749.875
HBox(children=(IntProgress(value=0, max=382), HTML(value='')))
epochs 42 | Steps 2260 | total loss : 1436751.625
epochs 42 | Steps 2280 | total loss : 1449298.375
epochs 42 | Steps 2300 | total loss : 1461816.75
epochs 42 | Steps 2320 | total loss : 1474482.75
epochs 42 | Steps 2340 | total loss : 1487058.875
epochs 42 | Steps 2360 | total loss : 1499742.125
epochs 42 | Steps 2380 | total loss : 1512233.75
epochs 42 | Steps 2400 | total loss : 1525025.875
epochs 42 | Steps 2420 | total loss : 1537888.625
epochs 42 | Steps 2440 | total loss : 1550367.5
epochs 42 | Steps 2460 | total loss : 1563249.875
epochs 42 | Steps 2480 | total loss : 1576161.625
epochs 42 | Steps 2500 | total loss : 1588805.0
epochs 42 | Steps 2520 | total loss : 1601513.375
epochs 42 | Steps 2540 | total loss : 1613896.25
epochs 42 | Steps 2560 | total loss : 1626473.5
epochs 42 | Steps 2580 | total loss : 1639121.125
epochs 42 | Steps 2600 | total loss : 1651763.875
epochs 42 | Steps 2620 | total loss : 1664503.25
HBox(children=(IntProgress(value=0, max=78), HTML(value='')))
epochs 42 | Steps 2640 | total loss : 1676324.75
epochs 42 | Steps 2660 | total loss : 1688347.5
epochs 42 | Steps 2680 | total loss : 1700540.0
epochs 42 | Steps 2700 | total loss : 1712443.5

HBox(children=(IntProgress(value=0, description='MUSIC', max=7, style=ProgressStyle(description_width='initial')), HTML(value='')))
HBox(children=(IntProgress(value=0, max=340), HTML(value='')))
epochs 43 | Steps 20 | total loss : 12553.345703125
epochs 43 | Steps 40 | total loss : 25269.6015625
epochs 43 | Steps 60 | total loss : 37982.62109375
epochs 43 | Steps 80 | total loss : 50733.91796875
epochs 43 | Steps 100 | total loss : 63335.2265625
